round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
21,5,0.886,0.8952,0.88548,0.88462,0.886,0.886,0.886
21,6,0.8876,0.89645,0.88716,0.88623,0.8876,0.8876,0.8876
21,7,0.8878,0.89667,0.88736,0.88641,0.8878,0.8878,0.8878
21,8,0.8875,0.8964,0.88701,0.88614,0.8875,0.8875,0.8875
21,9,0.888,0.89664,0.88759,0.88662,0.888,0.888,0.888
22,0,0.8734,0.89034,0.87324,0.86989,0.8734,0.8734,0.8734
22,1,0.8757,0.89134,0.87555,0.87251,0.8757,0.8757,0.8757
22,2,0.8763,0.89167,0.87611,0.87323,0.8763,0.8763,0.8763
22,3,0.8785,0.89276,0.87831,0.87563,0.8785,0.8785,0.8785
22,4,0.876,0.89138,0.8758,0.87293,0.876,0.876,0.876
22,5,0.8749,0.89118,0.87471,0.87163,0.8749,0.8749,0.8749
22,6,0.8756,0.89143,0.87545,0.8724,0.8756,0.8756,0.8756
22,7,0.8753,0.89147,0.87513,0.87202,0.8753,0.8753,0.8753
22,8,0.8734,0.89034,0.87324,0.86989,0.8734,0.8734,0.8734
22,9,0.8732,0.89012,0.87309,0.86962,0.8732,0.8732,0.8732
23,0,0.8866,0.89581,0.8866,0.88467,0.8866,0.8866,0.8866
23,1,0.8875,0.89652,0.88743,0.88551,0.8875,0.8875,0.8875
23,2,0.8869,0.89588,0.8869,0.88497,0.8869,0.8869,0.8869
23,3,0.8865,0.89571,0.88653,0.88474,0.8865,0.8865,0.8865
23,4,0.8872,0.89611,0.88717,0.88521,0.8872,0.8872,0.8872
23,5,0.8866,0.89578,0.88659,0.88467,0.8866,0.8866,0.8866
23,6,0.8864,0.89548,0.88641,0.88448,0.8864,0.8864,0.8864
23,7,0.8879,0.89681,0.88781,0.88614,0.8879,0.8879,0.8879
23,8,0.8867,0.89574,0.88672,0.88479,0.8867,0.8867,0.8867
23,9,0.8874,0.89645,0.88739,0.88574,0.8874,0.8874,0.8874
24,0,0.8961,0.90113,0.89646,0.89536,0.8961,0.8961,0.8961
24,1,0.8963,0.90134,0.89662,0.89552,0.8963,0.8963,0.8963
24,2,0.8964,0.90139,0.89676,0.89567,0.8964,0.8964,0.8964
24,3,0.8967,0.90163,0.89709,0.896,0.8967,0.8967,0.8967
24,4,0.8973,0.90176,0.89767,0.89651,0.8973,0.8973,0.8973
24,5,0.8959,0.90114,0.89625,0.89515,0.8959,0.8959,0.8959
24,6,0.8968,0.90175,0.89719,0.8961,0.8968,0.8968,0.8968
24,7,0.8966,0.90146,0.89698,0.89586,0.8966,0.8966,0.8966
24,8,0.8962,0.90132,0.8965,0.89537,0.8962,0.8962,0.8962
24,9,0.8964,0.90127,0.89683,0.89577,0.8964,0.8964,0.8964
25,0,0.8974,0.90116,0.89808,0.89697,0.8974,0.8974,0.8974
25,1,0.8971,0.90113,0.8978,0.89669,0.8971,0.8971,0.8971
25,2,0.9001,0.90312,0.90072,0.89968,0.9001,0.9001,0.9001
25,3,0.8956,0.90023,0.89636,0.89527,0.8956,0.8956,0.8956
25,4,0.8976,0.90129,0.89824,0.89717,0.8976,0.8976,0.8976
25,5,0.9005,0.90301,0.90107,0.90002,0.9005,0.9005,0.9005
25,6,0.8978,0.90157,0.89844,0.89736,0.8978,0.8978,0.8978
25,7,0.8961,0.9006,0.89685,0.89575,0.8961,0.8961,0.8961
25,8,0.8975,0.90113,0.89815,0.89707,0.8975,0.8975,0.8975
25,9,0.903,0.90447,0.90341,0.90232,0.903,0.903,0.903
26,0,0.8951,0.89996,0.89513,0.89338,0.8951,0.8951,0.8951
26,1,0.8955,0.90021,0.89551,0.89381,0.8955,0.8955,0.8955
26,2,0.8952,0.90007,0.89524,0.89348,0.8952,0.8952,0.8952
26,3,0.895,0.89991,0.89501,0.89328,0.895,0.895,0.895
26,4,0.8972,0.90056,0.89719,0.89559,0.8972,0.8972,0.8972
26,5,0.8959,0.90035,0.89593,0.89422,0.8959,0.8959,0.8959
26,6,0.896,0.90045,0.896,0.89434,0.896,0.896,0.896
26,7,0.8962,0.90062,0.8962,0.89455,0.8962,0.8962,0.8962
26,8,0.8954,0.90011,0.89541,0.89372,0.8954,0.8954,0.8954
26,9,0.8959,0.90043,0.8959,0.89423,0.8959,0.8959,0.8959
