round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
27,5,0.84974,0.79989,0.50106,0.46161,0.84974,0.84974,0.84974
27,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
27,7,0.74334,0.73638,0.59911,0.59824,0.74334,0.74334,0.74334
27,8,0.48428,0.49204,0.4996,0.33669,0.48428,0.48428,0.48428
27,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
28,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
28,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
28,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,3,0.77778,0.63183,0.74068,0.64756,0.77778,0.77778,0.77778
28,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,5,0.84974,0.79989,0.50106,0.46161,0.84974,0.84974,0.84974
28,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
28,7,0.74189,0.74012,0.59395,0.59033,0.74189,0.74189,0.74189
28,8,0.48428,0.49204,0.4996,0.33669,0.48428,0.48428,0.48428
28,9,0.86788,0.43394,0.5,0.46463,0.86788,0.86788,0.86788
29,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
29,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
29,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,3,0.78301,0.63514,0.74366,0.65233,0.78301,0.78301,0.78301
29,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,5,0.84985,0.82494,0.50143,0.46239,0.84985,0.84985,0.84985
29,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
29,7,0.74237,0.73989,0.59522,0.59224,0.74237,0.74237,0.74237
29,8,0.48428,0.49204,0.4996,0.33669,0.48428,0.48428,0.48428
29,9,0.86823,0.93409,0.50132,0.46736,0.86823,0.86823,0.86823
30,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
30,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
30,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,3,0.78562,0.63684,0.74515,0.65475,0.78562,0.78562,0.78562
30,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,5,0.84996,0.84165,0.50181,0.46316,0.84996,0.84996,0.84996
30,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
30,7,0.74625,0.73861,0.6053,0.60706,0.74625,0.74625,0.74625
30,8,0.49686,0.62016,0.5118,0.36247,0.49686,0.49686,0.49686
30,9,0.86823,0.93409,0.50132,0.46736,0.86823,0.86823,0.86823
31,0,0.89973,0.44986,0.5,0.47361,0.89973,0.89973,0.89973
31,1,0.24324,0.12162,0.5,0.19565,0.24324,0.24324,0.24324
31,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,3,0.78562,0.63684,0.74515,0.65475,0.78562,0.78562,0.78562
31,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,5,0.84996,0.84165,0.50181,0.46316,0.84996,0.84996,0.84996
31,6,0.91706,0.45853,0.5,0.47837,0.91706,0.91706,0.91706
31,7,0.74625,0.73861,0.6053,0.60706,0.74625,0.74625,0.74625
31,8,0.49686,0.62016,0.5118,0.36247,0.49686,0.49686,0.49686
31,9,0.86823,0.93409,0.50132,0.46736,0.86823,0.86823,0.86823
